provider	dotPath	method	fullUrl	docsUrl
telegram	editMessageLiveLocation	POST	https://api.telegram.org/bot{token}/editMessageLiveLocation	https://core.telegram.org/bots/api#editmessagelivelocation
telegram	editMessageMedia	POST	https://api.telegram.org/bot{token}/editMessageMedia	https://core.telegram.org/bots/api#editmessagemedia
telegram	editMessageReplyMarkup	POST	https://api.telegram.org/bot{token}/editMessageReplyMarkup	https://core.telegram.org/bots/api#editmessagereplymarkup
telegram	editMessageText	POST	https://api.telegram.org/bot{token}/editMessageText	https://core.telegram.org/bots/api#editmessagetext
telegram	editStory	POST	https://api.telegram.org/bot{token}/editStory	https://core.telegram.org/bots/api#editstory
telegram	editUserStarSubscription	POST	https://api.telegram.org/bot{token}/editUserStarSubscription	https://core.telegram.org/bots/api#edituserstarsubscription
telegram	exportChatInviteLink	POST	https://api.telegram.org/bot{token}/exportChatInviteLink	https://core.telegram.org/bots/api#exportchatinvitelink
telegram	forwardMessage	POST	https://api.telegram.org/bot{token}/forwardMessage	https://core.telegram.org/bots/api#forwardmessage
telegram	forwardMessages	POST	https://api.telegram.org/bot{token}/forwardMessages	https://core.telegram.org/bots/api#forwardmessages
telegram	getAvailableGifts	POST	https://api.telegram.org/bot{token}/getAvailableGifts	https://core.telegram.org/bots/api#getavailablegifts
telegram	getBusinessAccountGifts	POST	https://api.telegram.org/bot{token}/getBusinessAccountGifts	https://core.telegram.org/bots/api#getbusinessaccountgifts
telegram	getBusinessAccountStarBalance	POST	https://api.telegram.org/bot{token}/getBusinessAccountStarBalance	https://core.telegram.org/bots/api#getbusinessaccountstarbalance
telegram	getBusinessConnection	POST	https://api.telegram.org/bot{token}/getBusinessConnection	https://core.telegram.org/bots/api#getbusinessconnection
telegram	getChat	POST	https://api.telegram.org/bot{token}/getChat	https://core.telegram.org/bots/api#getchat
telegram	getChatAdministrators	POST	https://api.telegram.org/bot{token}/getChatAdministrators	https://core.telegram.org/bots/api#getchatadministrators
telegram	getChatGifts	POST	https://api.telegram.org/bot{token}/getChatGifts	https://core.telegram.org/bots/api#getchatgifts
telegram	getChatMember	POST	https://api.telegram.org/bot{token}/getChatMember	https://core.telegram.org/bots/api#getchatmember
telegram	getChatMemberCount	POST	https://api.telegram.org/bot{token}/getChatMemberCount	https://core.telegram.org/bots/api#getchatmembercount
telegram	getChatMenuButton	POST	https://api.telegram.org/bot{token}/getChatMenuButton	https://core.telegram.org/bots/api#getchatmenubutton
telegram	getCustomEmojiStickers	POST	https://api.telegram.org/bot{token}/getCustomEmojiStickers	https://core.telegram.org/bots/api#getcustomemojistickers
telegram	getFile	POST	https://api.telegram.org/bot{token}/getFile	https://core.telegram.org/bots/api#getfile
telegram	getForumTopicIconStickers	POST	https://api.telegram.org/bot{token}/getForumTopicIconStickers	https://core.telegram.org/bots/api#getforumtopiciconstickers
telegram	getGameHighScores	POST	https://api.telegram.org/bot{token}/getGameHighScores	https://core.telegram.org/bots/api#getgamehighscores
telegram	getManagedBotAccessSettings	POST	https://api.telegram.org/bot{token}/getManagedBotAccessSettings	https://core.telegram.org/bots/api#getmanagedbotaccesssettings
telegram	getManagedBotToken	POST	https://api.telegram.org/bot{token}/getManagedBotToken	https://core.telegram.org/bots/api#getmanagedbottoken
telegram	getMe	POST	https://api.telegram.org/bot{token}/getMe	https://core.telegram.org/bots/api#getme
telegram	getMyCommands	POST	https://api.telegram.org/bot{token}/getMyCommands	https://core.telegram.org/bots/api#getmycommands
telegram	getMyDefaultAdministratorRights	POST	https://api.telegram.org/bot{token}/getMyDefaultAdministratorRights	https://core.telegram.org/bots/api#getmydefaultadministratorrights
telegram	getMyDescription	POST	https://api.telegram.org/bot{token}/getMyDescription	https://core.telegram.org/bots/api#getmydescription
telegram	getMyName	POST	https://api.telegram.org/bot{token}/getMyName	https://core.telegram.org/bots/api#getmyname
telegram	getMyShortDescription	POST	https://api.telegram.org/bot{token}/getMyShortDescription	https://core.telegram.org/bots/api#getmyshortdescription
telegram	getMyStarBalance	POST	https://api.telegram.org/bot{token}/getMyStarBalance	https://core.telegram.org/bots/api#getmystarbalance
telegram	getStarTransactions	POST	https://api.telegram.org/bot{token}/getStarTransactions	https://core.telegram.org/bots/api#getstartransactions
telegram	getStickerSet	POST	https://api.telegram.org/bot{token}/getStickerSet	https://core.telegram.org/bots/api#getstickerset
telegram	getUpdates	POST	https://api.telegram.org/bot{token}/getUpdates	https://core.telegram.org/bots/api#getupdates
telegram	getUserChatBoosts	POST	https://api.telegram.org/bot{token}/getUserChatBoosts	https://core.telegram.org/bots/api#getuserchatboosts
telegram	getUserGifts	POST	https://api.telegram.org/bot{token}/getUserGifts	https://core.telegram.org/bots/api#getusergifts
telegram	getUserPersonalChatMessages	POST	https://api.telegram.org/bot{token}/getUserPersonalChatMessages	https://core.telegram.org/bots/api#getuserpersonalchatmessages
telegram	getUserProfileAudios	POST	https://api.telegram.org/bot{token}/getUserProfileAudios	https://core.telegram.org/bots/api#getuserprofileaudios
telegram	getUserProfilePhotos	POST	https://api.telegram.org/bot{token}/getUserProfilePhotos	https://core.telegram.org/bots/api#getuserprofilephotos
telegram	getWebhookInfo	POST	https://api.telegram.org/bot{token}/getWebhookInfo	https://core.telegram.org/bots/api#getwebhookinfo
telegram	giftPremiumSubscription	POST	https://api.telegram.org/bot{token}/giftPremiumSubscription	https://core.telegram.org/bots/api#giftpremiumsubscription
telegram	hideGeneralForumTopic	POST	https://api.telegram.org/bot{token}/hideGeneralForumTopic	https://core.telegram.org/bots/api#hidegeneralforumtopic
telegram	leaveChat	POST	https://api.telegram.org/bot{token}/leaveChat	https://core.telegram.org/bots/api#leavechat
telegram	logOut	POST	https://api.telegram.org/bot{token}/logOut	https://core.telegram.org/bots/api#logout
telegram	pinChatMessage	POST	https://api.telegram.org/bot{token}/pinChatMessage	https://core.telegram.org/bots/api#pinchatmessage
telegram	postStory	POST	https://api.telegram.org/bot{token}/postStory	https://core.telegram.org/bots/api#poststory
telegram	promoteChatMember	POST	https://api.telegram.org/bot{token}/promoteChatMember	https://core.telegram.org/bots/api#promotechatmember
telegram	readBusinessMessage	POST	https://api.telegram.org/bot{token}/readBusinessMessage	https://core.telegram.org/bots/api#readbusinessmessage
telegram	refundStarPayment	POST	https://api.telegram.org/bot{token}/refundStarPayment	https://core.telegram.org/bots/api#refundstarpayment
telegram	removeBusinessAccountProfilePhoto	POST	https://api.telegram.org/bot{token}/removeBusinessAccountProfilePhoto	https://core.telegram.org/bots/api#removebusinessaccountprofilephoto
telegram	removeChatVerification	POST	https://api.telegram.org/bot{token}/removeChatVerification	https://core.telegram.org/bots/api#removechatverification
telegram	removeMyProfilePhoto	POST	https://api.telegram.org/bot{token}/removeMyProfilePhoto	https://core.telegram.org/bots/api#removemyprofilephoto
telegram	removeUserVerification	POST	https://api.telegram.org/bot{token}/removeUserVerification	https://core.telegram.org/bots/api#removeuserverification
telegram	reopenForumTopic	POST	https://api.telegram.org/bot{token}/reopenForumTopic	https://core.telegram.org/bots/api#reopenforumtopic
telegram	reopenGeneralForumTopic	POST	https://api.telegram.org/bot{token}/reopenGeneralForumTopic	https://core.telegram.org/bots/api#reopengeneralforumtopic
telegram	replaceManagedBotToken	POST	https://api.telegram.org/bot{token}/replaceManagedBotToken	https://core.telegram.org/bots/api#replacemanagedbottoken
telegram	replaceStickerInSet	POST	https://api.telegram.org/bot{token}/replaceStickerInSet	https://core.telegram.org/bots/api#replacestickerinset
telegram	repostStory	POST	https://api.telegram.org/bot{token}/repostStory	https://core.telegram.org/bots/api#repoststory
telegram	restrictChatMember	POST	https://api.telegram.org/bot{token}/restrictChatMember	https://core.telegram.org/bots/api#restrictchatmember
telegram	revokeChatInviteLink	POST	https://api.telegram.org/bot{token}/revokeChatInviteLink	https://core.telegram.org/bots/api#revokechatinvitelink
telegram	savePreparedInlineMessage	POST	https://api.telegram.org/bot{token}/savePreparedInlineMessage	https://core.telegram.org/bots/api#savepreparedinlinemessage
telegram	savePreparedKeyboardButton	POST	https://api.telegram.org/bot{token}/savePreparedKeyboardButton	https://core.telegram.org/bots/api#savepreparedkeyboardbutton
telegram	sendAnimation	POST	https://api.telegram.org/bot{token}/sendAnimation	https://core.telegram.org/bots/api#sendanimation
telegram	sendAudio	POST	https://api.telegram.org/bot{token}/sendAudio	https://core.telegram.org/bots/api#sendaudio
telegram	sendChatAction	POST	https://api.telegram.org/bot{token}/sendChatAction	https://core.telegram.org/bots/api#sendchataction
telegram	sendChatJoinRequestWebApp	POST	https://api.telegram.org/bot{token}/sendChatJoinRequestWebApp	https://core.telegram.org/bots/api#sendchatjoinrequestwebapp
telegram	sendChecklist	POST	https://api.telegram.org/bot{token}/sendChecklist	https://core.telegram.org/bots/api#sendchecklist
telegram	sendContact	POST	https://api.telegram.org/bot{token}/sendContact	https://core.telegram.org/bots/api#sendcontact
telegram	sendDice	POST	https://api.telegram.org/bot{token}/sendDice	https://core.telegram.org/bots/api#senddice
telegram	sendDocument	POST	https://api.telegram.org/bot{token}/sendDocument	https://core.telegram.org/bots/api#senddocument
telegram	sendGame	POST	https://api.telegram.org/bot{token}/sendGame	https://core.telegram.org/bots/api#sendgame
telegram	sendGift	POST	https://api.telegram.org/bot{token}/sendGift	https://core.telegram.org/bots/api#sendgift
telegram	sendInvoice	POST	https://api.telegram.org/bot{token}/sendInvoice	https://core.telegram.org/bots/api#sendinvoice
telegram	sendLivePhoto	POST	https://api.telegram.org/bot{token}/sendLivePhoto	https://core.telegram.org/bots/api#sendlivephoto
telegram	sendLocation	POST	https://api.telegram.org/bot{token}/sendLocation	https://core.telegram.org/bots/api#sendlocation
telegram	sendMediaGroup	POST	https://api.telegram.org/bot{token}/sendMediaGroup	https://core.telegram.org/bots/api#sendmediagroup
telegram	sendMessage	POST	https://api.telegram.org/bot{token}/sendMessage	https://core.telegram.org/bots/api#sendmessage
telegram	sendMessageDraft	POST	https://api.telegram.org/bot{token}/sendMessageDraft	https://core.telegram.org/bots/api#sendmessagedraft
telegram	sendPaidMedia	POST	https://api.telegram.org/bot{token}/sendPaidMedia	https://core.telegram.org/bots/api#sendpaidmedia
telegram	sendPhoto	POST	https://api.telegram.org/bot{token}/sendPhoto	https://core.telegram.org/bots/api#sendphoto
telegram	sendPoll	POST	https://api.telegram.org/bot{token}/sendPoll	https://core.telegram.org/bots/api#sendpoll
telegram	sendRichMessage	POST	https://api.telegram.org/bot{token}/sendRichMessage	https://core.telegram.org/bots/api#sendrichmessage
telegram	sendRichMessageDraft	POST	https://api.telegram.org/bot{token}/sendRichMessageDraft	https://core.telegram.org/bots/api#sendrichmessagedraft
telegram	sendSticker	POST	https://api.telegram.org/bot{token}/sendSticker	https://core.telegram.org/bots/api#sendsticker
telegram	sendVenue	POST	https://api.telegram.org/bot{token}/sendVenue	https://core.telegram.org/bots/api#sendvenue
telegram	sendVideo	POST	https://api.telegram.org/bot{token}/sendVideo	https://core.telegram.org/bots/api#sendvideo
telegram	sendVideoNote	POST	https://api.telegram.org/bot{token}/sendVideoNote	https://core.telegram.org/bots/api#sendvideonote
telegram	sendVoice	POST	https://api.telegram.org/bot{token}/sendVoice	https://core.telegram.org/bots/api#sendvoice
telegram	setBusinessAccountBio	POST	https://api.telegram.org/bot{token}/setBusinessAccountBio	https://core.telegram.org/bots/api#setbusinessaccountbio
telegram	setBusinessAccountGiftSettings	POST	https://api.telegram.org/bot{token}/setBusinessAccountGiftSettings	https://core.telegram.org/bots/api#setbusinessaccountgiftsettings
telegram	setBusinessAccountName	POST	https://api.telegram.org/bot{token}/setBusinessAccountName	https://core.telegram.org/bots/api#setbusinessaccountname
telegram	setBusinessAccountProfilePhoto	POST	https://api.telegram.org/bot{token}/setBusinessAccountProfilePhoto	https://core.telegram.org/bots/api#setbusinessaccountprofilephoto
telegram	setBusinessAccountUsername	POST	https://api.telegram.org/bot{token}/setBusinessAccountUsername	https://core.telegram.org/bots/api#setbusinessaccountusername
telegram	setChatAdministratorCustomTitle	POST	https://api.telegram.org/bot{token}/setChatAdministratorCustomTitle	https://core.telegram.org/bots/api#setchatadministratorcustomtitle
telegram	setChatDescription	POST	https://api.telegram.org/bot{token}/setChatDescription	https://core.telegram.org/bots/api#setchatdescription
telegram	setChatMemberTag	POST	https://api.telegram.org/bot{token}/setChatMemberTag	https://core.telegram.org/bots/api#setchatmembertag
telegram	setChatMenuButton	POST	https://api.telegram.org/bot{token}/setChatMenuButton	https://core.telegram.org/bots/api#setchatmenubutton
telegram	setChatPermissions	POST	https://api.telegram.org/bot{token}/setChatPermissions	https://core.telegram.org/bots/api#setchatpermissions
telegram	setChatPhoto	POST	https://api.telegram.org/bot{token}/setChatPhoto	https://core.telegram.org/bots/api#setchatphoto
telegram	setChatStickerSet	POST	https://api.telegram.org/bot{token}/setChatStickerSet	https://core.telegram.org/bots/api#setchatstickerset
telegram	setChatTitle	POST	https://api.telegram.org/bot{token}/setChatTitle	https://core.telegram.org/bots/api#setchattitle
telegram	setCustomEmojiStickerSetThumbnail	POST	https://api.telegram.org/bot{token}/setCustomEmojiStickerSetThumbnail	https://core.telegram.org/bots/api#setcustomemojistickersetthumbnail
telegram	setGameScore	POST	https://api.telegram.org/bot{token}/setGameScore	https://core.telegram.org/bots/api#setgamescore
telegram	setManagedBotAccessSettings	POST	https://api.telegram.org/bot{token}/setManagedBotAccessSettings	https://core.telegram.org/bots/api#setmanagedbotaccesssettings
telegram	setMessageReaction	POST	https://api.telegram.org/bot{token}/setMessageReaction	https://core.telegram.org/bots/api#setmessagereaction
telegram	setMyCommands	POST	https://api.telegram.org/bot{token}/setMyCommands	https://core.telegram.org/bots/api#setmycommands
telegram	setMyDefaultAdministratorRights	POST	https://api.telegram.org/bot{token}/setMyDefaultAdministratorRights	https://core.telegram.org/bots/api#setmydefaultadministratorrights
telegram	setMyDescription	POST	https://api.telegram.org/bot{token}/setMyDescription	https://core.telegram.org/bots/api#setmydescription
telegram	setMyName	POST	https://api.telegram.org/bot{token}/setMyName	https://core.telegram.org/bots/api#setmyname
telegram	setMyProfilePhoto	POST	https://api.telegram.org/bot{token}/setMyProfilePhoto	https://core.telegram.org/bots/api#setmyprofilephoto
telegram	setMyShortDescription	POST	https://api.telegram.org/bot{token}/setMyShortDescription	https://core.telegram.org/bots/api#setmyshortdescription
telegram	setPassportDataErrors	POST	https://api.telegram.org/bot{token}/setPassportDataErrors	https://core.telegram.org/bots/api#setpassportdataerrors
telegram	setStickerEmojiList	POST	https://api.telegram.org/bot{token}/setStickerEmojiList	https://core.telegram.org/bots/api#setstickeremojilist
telegram	setStickerKeywords	POST	https://api.telegram.org/bot{token}/setStickerKeywords	https://core.telegram.org/bots/api#setstickerkeywords
telegram	setStickerMaskPosition	POST	https://api.telegram.org/bot{token}/setStickerMaskPosition	https://core.telegram.org/bots/api#setstickermaskposition
telegram	setStickerPositionInSet	POST	https://api.telegram.org/bot{token}/setStickerPositionInSet	https://core.telegram.org/bots/api#setstickerpositioninset
telegram	setStickerSetThumbnail	POST	https://api.telegram.org/bot{token}/setStickerSetThumbnail	https://core.telegram.org/bots/api#setstickersetthumbnail
telegram	setStickerSetTitle	POST	https://api.telegram.org/bot{token}/setStickerSetTitle	https://core.telegram.org/bots/api#setstickersettitle
telegram	setUserEmojiStatus	POST	https://api.telegram.org/bot{token}/setUserEmojiStatus	https://core.telegram.org/bots/api#setuseremojistatus
telegram	setWebhook	POST	https://api.telegram.org/bot{token}/setWebhook	https://core.telegram.org/bots/api#setwebhook
telegram	stopMessageLiveLocation	POST	https://api.telegram.org/bot{token}/stopMessageLiveLocation	https://core.telegram.org/bots/api#stopmessagelivelocation
telegram	stopPoll	POST	https://api.telegram.org/bot{token}/stopPoll	https://core.telegram.org/bots/api#stoppoll
telegram	transferBusinessAccountStars	POST	https://api.telegram.org/bot{token}/transferBusinessAccountStars	https://core.telegram.org/bots/api#transferbusinessaccountstars
telegram	transferGift	POST	https://api.telegram.org/bot{token}/transferGift	https://core.telegram.org/bots/api#transfergift
telegram	unbanChatMember	POST	https://api.telegram.org/bot{token}/unbanChatMember	https://core.telegram.org/bots/api#unbanchatmember
telegram	unbanChatSenderChat	POST	https://api.telegram.org/bot{token}/unbanChatSenderChat	https://core.telegram.org/bots/api#unbanchatsenderchat
telegram	unhideGeneralForumTopic	POST	https://api.telegram.org/bot{token}/unhideGeneralForumTopic	https://core.telegram.org/bots/api#unhidegeneralforumtopic
telegram	unpinAllChatMessages	POST	https://api.telegram.org/bot{token}/unpinAllChatMessages	https://core.telegram.org/bots/api#unpinallchatmessages
telegram	unpinAllForumTopicMessages	POST	https://api.telegram.org/bot{token}/unpinAllForumTopicMessages	https://core.telegram.org/bots/api#unpinallforumtopicmessages
telegram	unpinAllGeneralForumTopicMessages	POST	https://api.telegram.org/bot{token}/unpinAllGeneralForumTopicMessages	https://core.telegram.org/bots/api#unpinallgeneralforumtopicmessages
telegram	unpinChatMessage	POST	https://api.telegram.org/bot{token}/unpinChatMessage	https://core.telegram.org/bots/api#unpinchatmessage
telegram	upgradeGift	POST	https://api.telegram.org/bot{token}/upgradeGift	https://core.telegram.org/bots/api#upgradegift
telegram	uploadStickerFile	POST	https://api.telegram.org/bot{token}/uploadStickerFile	https://core.telegram.org/bots/api#uploadstickerfile
telegram	verifyChat	POST	https://api.telegram.org/bot{token}/verifyChat	https://core.telegram.org/bots/api#verifychat
telegram	verifyUser	POST	https://api.telegram.org/bot{token}/verifyUser	https://core.telegram.org/bots/api#verifyuser
thesportsdb	v1.allCountries	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/all_countries.php	https://thedatadb.readme.io/reference/getallcountries
thesportsdb	v1.allLeagues	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/all_leagues.php	https://www.thesportsdb.com/docs_api_guide#v1-list
thesportsdb	v1.allSports	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/all_sports.php	https://thedatadb.readme.io/reference/getallsports
thesportsdb	v1.eventResults	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventresults.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.lookupEvent	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupevent.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.lookupEventStats	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupeventstats.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.lookup.equipment	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupequipment.php{query}	https://www.thesportsdb.com/docs_api_guide
thesportsdb	v1.lookup.league	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupleague.php{query}	https://www.thesportsdb.com/docs_api_guide
thesportsdb	v1.lookup.table	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookuptable.php{query}	https://www.thesportsdb.com/docs_api_guide
thesportsdb	v1.lookup.team	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupteam.php{query}	https://www.thesportsdb.com/docs_api_guide
thesportsdb	v1.lookup.venue	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookupvenue.php{query}	https://www.thesportsdb.com/docs_api_guide
thesportsdb	v1.eventsday	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventsday.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventshighlights	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventshighlights.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-video
thesportsdb	v1.eventslast	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventslast.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventsnext	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventsnext.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventsnextleague	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventsnextleague.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventspastleague	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventspastleague.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventsseason	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventsseason.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.eventstv	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/eventstv.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-schedule
thesportsdb	v1.lookupAllPlayers	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookup_all_players.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-list
thesportsdb	v1.lookupLineup	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookuplineup.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.lookupTimeline	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookuptimeline.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.lookupTv	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/lookuptv.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-lookup
thesportsdb	v1.searchAllLeagues	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/search_all_leagues.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-list
thesportsdb	v1.searchAllSeasons	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/search_all_seasons.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-list
thesportsdb	v1.searchAllTeams	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/search_all_teams.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-list
thesportsdb	v1.searchEvents	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/searchevents.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-search
thesportsdb	v1.searchFilename	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/searchfilename.php{query}	https://www.thesportsdb.com/docs_api_guide#v1-search
thesportsdb	v1.searchPlayers	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/searchplayers.php{query}	https://thedatadb.readme.io/reference/getplayerbyname
thesportsdb	v1.searchTeams	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/searchteams.php{query}	https://thedatadb.readme.io/reference/getteambyname
thesportsdb	v1.searchVenues	GET	https://www.thesportsdb.com/api/v1/json/{apiKey}/searchvenues.php{query}	https://thedatadb.readme.io/reference/getvenuebyname
thesportsdb	v2.all.countries	GET	https://www.thesportsdb.com/api/v2/json/all/countries	https://www.thesportsdb.com/docs_api_guide#v2-all
thesportsdb	v2.all.leagues	GET	https://www.thesportsdb.com/api/v2/json/all/leagues	https://www.thesportsdb.com/docs_api_guide#v2-all
thesportsdb	v2.all.sports	GET	https://www.thesportsdb.com/api/v2/json/all/sports	https://www.thesportsdb.com/docs_api_guide#v2-all
thesportsdb	v2.filter.tv.channel	GET	https://www.thesportsdb.com/api/v2/json/filter/tv/channel/{channel}	https://www.thesportsdb.com/docs_api_guide#v2-filter
thesportsdb	v2.filter.tv.channelid	GET	https://www.thesportsdb.com/api/v2/json/filter/tv/channelid/{idChannel}	https://www.thesportsdb.com/docs_api_guide#v2-filter
thesportsdb	v2.filter.tv.country	GET	https://www.thesportsdb.com/api/v2/json/filter/tv/country/{country}	https://www.thesportsdb.com/docs_api_guide#v2-filter
thesportsdb	v2.filter.tv.day	GET	https://www.thesportsdb.com/api/v2/json/filter/tv/day/{date}	https://www.thesportsdb.com/docs_api_guide#v2-filter
thesportsdb	v2.filter.tv.sport	GET	https://www.thesportsdb.com/api/v2/json/filter/tv/sport/{sport}	https://www.thesportsdb.com/docs_api_guide#v2-filter
thesportsdb	v2.list.players	GET	https://www.thesportsdb.com/api/v2/json/list/players/{idTeam}	https://www.thesportsdb.com/docs_api_guide#v2-list
thesportsdb	v2.list.seasonposters	GET	https://www.thesportsdb.com/api/v2/json/list/seasonposters/{idLeague}	https://www.thesportsdb.com/docs_api_guide#v2-list
thesportsdb	v2.list.seasons	GET	https://www.thesportsdb.com/api/v2/json/list/seasons/{idLeague}	https://www.thesportsdb.com/docs_api_guide#v2-list
thesportsdb	v2.list.teams	GET	https://www.thesportsdb.com/api/v2/json/list/teams/{idLeague}	https://www.thesportsdb.com/docs_api_guide#v2-list
thesportsdb	v2.livescore.all	GET	https://www.thesportsdb.com/api/v2/json/livescore/all	https://www.thesportsdb.com/docs_api_guide#v2-livescores
thesportsdb	v2.livescore.byLeague	GET	https://www.thesportsdb.com/api/v2/json/livescore/{leagueId}	https://www.thesportsdb.com/docs_api_guide#v2-livescores
thesportsdb	v2.livescore.bySport	GET	https://www.thesportsdb.com/api/v2/json/livescore/{sport}	https://www.thesportsdb.com/docs_api_guide#v2-livescores
thesportsdb	v2.lookup.event	GET	https://www.thesportsdb.com/api/v2/json/lookup/event/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventHighlights	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_highlights/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventLineup	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_lineup/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventResults	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_results/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventStats	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_stats/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventTimeline	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_timeline/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.eventTv	GET	https://www.thesportsdb.com/api/v2/json/lookup/event_tv/{idEvent}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.league	GET	https://www.thesportsdb.com/api/v2/json/lookup/league/{idLeague}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.player	GET	https://www.thesportsdb.com/api/v2/json/lookup/player/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerContracts	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_contracts/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerHonours	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_honours/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerMilestones	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_milestones/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerResults	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_results/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerStats	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_stats/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.playerTeams	GET	https://www.thesportsdb.com/api/v2/json/lookup/player_teams/{idPlayer}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
thesportsdb	v2.lookup.team	GET	https://www.thesportsdb.com/api/v2/json/lookup/team/{idTeam}	https://www.thesportsdb.com/docs_api_guide#v2-lookup
